time,proportion
27626,0.003412969
27628,0.003412969
27629,0.003412969
27631,0.003412969
27633,0.003412969
27635,0.003412969
27636,0.003412969
27638,0.003412969
27639,0.003412969
27642,0.003412969
27643,0.003412969
27645,0.003412969
27649,0.003412969
27650,0.003412969
27651,0.003412969
27652,0.003412969
27656,0.003412969
27657,0.003412969
27659,0.003412969
27663,0.003412969
27664,0.003412969
27666,0.003412969
27669,0.003412969
27671,0.003412969
27672,0.003412969
27675,0.003412969
27679,0.003412969
27681,0.003412969
27687,0.003412969
27688,0.003412969
27690,0.004095563
27694,0.004095563
27695,0.004095563
27698,0.004095563
27699,0.004095563
27702,0.004095563
27705,0.004095563
27706,0.004095563
27709,0.004095563
27712,0.004095563
27713,0.004095563
27716,0.004095563
27719,0.004095563
27720,0.004095563
27723,0.004095563
27726,0.004095563
27727,0.004095563
27730,0.004095563
27733,0.004095563
27734,0.004095563
27737,0.004095563
27740,0.004095563
27741,0.004095563
27744,0.004095563
27747,0.004095563
27748,0.004095563
27754,0.004095563
27755,0.004095563
27762,0.004095563
27763,0.004095563
27769,0.004095563
27776,0.004095563
27779,0.004095563
27783,0.004095563
27786,0.004095563
27792,0.004095563
27793,0.004095563
27800,0.004095563
27807,0.004095563
27808,0.004095563
27814,0.004095563
27815,0.004095563
27821,0.004095563
27822,0.004095563
27828,0.004095563
27829,0.004095563
27835,0.004095563
27836,0.004095563
27843,0.004095563
27850,0.00443686
27857,0.00443686
27858,0.00443686
27864,0.00443686
27865,0.00443686
27872,0.00443686
27873,0.00443686
27879,0.00443686
27880,0.004778157
27886,0.004778157
27889,0.004778157
27893,0.004778157
27896,0.004778157
27900,0.005119454
27903,0.005119454
27907,0.005119454
27908,0.005119454
27910,0.005119454
27914,0.005119454
27915,0.005119454
27917,0.005119454
27921,0.005119454
27922,0.005119454
27924,0.005119454
27928,0.005119454
27929,0.005119454
27931,0.005119454
27936,0.005119454
27937,0.005119454
27938,0.005119454
27940,0.005460751
27943,0.005460751
27945,0.005460751
27948,0.005460751
27950,0.005460751
27952,0.005460751
27953,0.005460751
27955,0.005460751
27957,0.005460751
27959,0.005460751
27960,0.005802048
27962,0.005802048
27964,0.005802048
27966,0.005802048
27967,0.005802048
27968,0.005802048
27969,0.005802048
27971,0.005802048
27974,0.005802048
27975,0.005802048
27976,0.005802048
27978,0.005802048
27981,0.005802048
27982,0.005802048
27983,0.005802048
27985,0.005802048
27988,0.005802048
27989,0.005802048
27990,0.005802048
27991,0.005802048
27994,0.005802048
27995,0.005802048
27996,0.005802048
27997,0.005802048
27998,0.005802048
28002,0.005802048
28003,0.005802048
28004,0.005802048
28005,0.005802048
28009,0.005802048
28010,0.006143345
28012,0.006143345
28013,0.006143345
28017,0.006143345
28018,0.006143345
28019,0.006143345
28024,0.006143345
28026,0.006143345
28029,0.006143345
28030,0.006143345
28031,0.006143345
28033,0.006143345
28036,0.006143345
28038,0.006143345
28040,0.006484642
28042,0.006484642
28043,0.006484642
28045,0.006484642
28047,0.006484642
28048,0.006484642
28050,0.006484642
28052,0.006484642
28054,0.006484642
28055,0.006484642
28056,0.006484642
28057,0.006484642
28059,0.006484642
28060,0.006825939
28062,0.006825939
28064,0.006825939
28066,0.006825939
28069,0.006825939
28070,0.006825939
28071,0.006825939
28074,0.006825939
28075,0.006825939
28076,0.006825939
28077,0.006825939
28078,0.006825939
28083,0.006825939
28084,0.006825939
28085,0.006825939
28090,0.006825939
28091,0.006825939
28097,0.006825939
28098,0.006825939
28103,0.006825939
28104,0.006825939
28105,0.006825939
28109,0.006825939
28111,0.006825939
28112,0.006825939
28113,0.006825939
28115,0.006825939
28118,0.006825939
28119,0.006825939
28121,0.006825939
28125,0.006825939
28126,0.006825939
28127,0.006825939
28129,0.006825939
28133,0.006825939
28134,0.006825939
28135,0.006825939
28136,0.006825939
28139,0.006825939
28143,0.006825939
28147,0.006825939
28150,0.006825939
28157,0.006825939
28164,0.006825939
28171,0.006825939
28178,0.006825939
28185,0.006825939
28192,0.006825939
28194,0.006825939
28199,0.006825939
28206,0.006825939
28215,0.006825939
28240,0.007167235
28249,0.007167235
28256,0.007167235
28263,0.007167235
28270,0.007167235
28277,0.007167235
28284,0.007167235
28291,0.007167235
28298,0.007167235
28305,0.007167235
28310,0.007508532
28314,0.007508532
28318,0.007508532
28325,0.007508532
28330,0.007508532
28332,0.007508532
28337,0.007508532
28339,0.007508532
28344,0.007508532
28346,0.007508532
28351,0.007508532
28353,0.007508532
28358,0.007508532
28360,0.007508532
28365,0.007508532
28367,0.007508532
28372,0.007508532
28374,0.007508532
28379,0.007508532
28381,0.007508532
28386,0.007508532
28388,0.007508532
28393,0.007508532
28397,0.007508532
28400,0.007508532
28409,0.007508532
28413,0.007508532
28420,0.007508532
28427,0.007508532
28430,0.007849829
28434,0.007849829
28439,0.007849829
28441,0.007849829
28446,0.007849829
28448,0.007849829
28453,0.007849829
28455,0.007849829
28460,0.007849829
28462,0.007849829
28467,0.007849829
28469,0.007849829
28474,0.007849829
28478,0.007849829
28481,0.007849829
28488,0.007849829
28490,0.008191126
28495,0.008191126
28499,0.008191126
28502,0.008191126
28506,0.008191126
28509,0.008191126
28513,0.008191126
28518,0.008191126
28520,0.008191126
28527,0.008191126
28530,0.008532423
28534,0.008532423
28539,0.008532423
28541,0.008532423
28547,0.008532423
28548,0.008532423
28555,0.008532423
28562,0.008532423
28563,0.008532423
28569,0.008532423
28571,0.008532423
28576,0.008532423
28579,0.008532423
28583,0.008532423
28585,0.008532423
28587,0.008532423
28590,0.008532423
28595,0.008532423
28599,0.008532423
28601,0.008532423
28603,0.008532423
28608,0.008532423
28611,0.008532423
28615,0.008532423
28619,0.008532423
28622,0.008532423
28627,0.008532423
28629,0.008532423
28630,0.00887372
28636,0.00887372
28638,0.00887372
28640,0.009215017
28643,0.009215017
28645,0.009215017
28649,0.009215017
28650,0.009215017
28652,0.009215017
28656,0.009215017
28657,0.009215017
28659,0.009215017
28660,0.009215017
28663,0.009215017
28666,0.009215017
28668,0.009215017
28670,0.009215017
28673,0.009215017
28676,0.009215017
28677,0.009215017
28680,0.009215017
28684,0.009215017
28687,0.009215017
28691,0.009215017
28692,0.009215017
28694,0.009215017
28698,0.009215017
28700,0.009215017
28701,0.009215017
28705,0.009215017
28708,0.009215017
28710,0.009556314
28712,0.009556314
28716,0.009556314
28718,0.009556314
28719,0.009556314
28725,0.009556314
28726,0.009556314
28728,0.009556314
28732,0.009556314
28733,0.009556314
28739,0.009556314
28740,0.009556314
28744,0.009556314
28746,0.009556314
28747,0.009556314
28751,0.009556314
28753,0.009556314
28754,0.009556314
28758,0.009556314
28760,0.009897611
28761,0.009897611
28765,0.009897611
28767,0.009897611
28768,0.009897611
28772,0.009897611
28774,0.009897611
28775,0.009897611
28779,0.009897611
28781,0.009897611
28782,0.009897611
28786,0.009897611
28787,0.009897611
28788,0.009897611
28789,0.009897611
28790,0.010580205
28793,0.010580205
28794,0.010580205
28796,0.010580205
28797,0.010580205
28798,0.010580205
28799,0.010580205
28800,0.010580205
28801,0.010580205
28803,0.010580205
28805,0.010580205
28806,0.010580205
28807,0.010580205
28808,0.010580205
28809,0.010580205
28810,0.010580205
28812,0.010580205
28813,0.010580205
28815,0.010580205
28816,0.010580205
28817,0.010580205
28818,0.010580205
28819,0.010580205
28820,0.010580205
28821,0.010580205
28822,0.010580205
28823,0.010580205
28824,0.010580205
28825,0.010580205
28826,0.010580205
28827,0.010580205
28828,0.010580205
28829,0.010580205
28830,0.010580205
28831,0.010580205
28832,0.010580205
28833,0.010580205
28834,0.010580205
28835,0.010580205
28836,0.010580205
28837,0.010580205
28838,0.010580205
28839,0.010580205
28840,0.010580205
28841,0.010580205
28842,0.010580205
28843,0.010580205
28844,0.010580205
28845,0.010580205
28846,0.010580205
28847,0.010580205
28848,0.010580205
28849,0.010580205
28850,0.010921502
28851,0.010921502
28852,0.010921502
28853,0.010921502
28854,0.010921502
28855,0.010921502
28856,0.010921502
28857,0.010921502
28858,0.010921502
28859,0.010921502
28860,0.010921502
28861,0.010921502
28862,0.010921502
28863,0.010921502
28864,0.010921502
28865,0.010921502
28866,0.010921502
28867,0.010921502
28868,0.010921502
28869,0.010921502
28870,0.010921502
28871,0.010921502
28872,0.010921502
28873,0.010921502
28874,0.010921502
28875,0.010921502
28876,0.010921502
28877,0.010921502
28878,0.010921502
28879,0.010921502
28880,0.010921502
28881,0.010921502
28882,0.010921502
28883,0.010921502
28884,0.010921502
28885,0.010921502
28886,0.010921502
28887,0.010921502
28888,0.010921502
28889,0.010921502
28890,0.010921502
28891,0.010921502
28892,0.010921502
28893,0.010921502
28894,0.010921502
28895,0.010921502
28896,0.010921502
28897,0.010921502
28898,0.010921502
28899,0.010921502
28900,0.010921502
28901,0.010921502
28902,0.010921502
28903,0.010921502
28904,0.010921502
28905,0.010921502
28906,0.010921502
28907,0.010921502
28908,0.010921502
28909,0.010921502
28910,0.010921502
28911,0.010921502
28912,0.010921502
28913,0.010921502
28914,0.010921502
28915,0.010921502
28916,0.010921502
28917,0.010921502
28918,0.010921502
28919,0.010921502
28920,0.010921502
28921,0.010921502
28922,0.010921502
28923,0.010921502
28924,0.010921502
28925,0.010921502
28926,0.010921502
28927,0.010921502
28928,0.010921502
28929,0.010921502
28930,0.011262799
28931,0.011262799
28932,0.011262799
28933,0.011262799
28934,0.011262799
28935,0.011262799
28936,0.011262799
28937,0.011262799
28938,0.011262799
28939,0.011262799
28940,0.011604096
28941,0.011604096
28942,0.011604096
28943,0.011604096
28944,0.011604096
28945,0.011604096
28946,0.011604096
28947,0.011604096
28948,0.011604096
28949,0.011604096
28951,0.011604096
28952,0.011604096
28953,0.011604096
28954,0.011604096
28955,0.011604096
28956,0.011604096
28957,0.011604096
28958,0.011604096
28959,0.011604096
28960,0.011604096
28961,0.011604096
28962,0.011604096
28963,0.011604096
28964,0.011604096
28965,0.011604096
28966,0.011604096
28967,0.011604096
28968,0.011604096
28969,0.011604096
28970,0.011604096
28971,0.011604096
28972,0.011604096
28973,0.011604096
28974,0.011604096
28975,0.011604096
28976,0.011604096
28977,0.011604096
28978,0.011604096
28979,0.011604096
28980,0.011604096
28981,0.011604096
28982,0.011604096
28983,0.011604096
28984,0.011604096
28985,0.011604096
28987,0.011604096
28988,0.011604096
28989,0.011604096
28990,0.011604096
28991,0.011604096
28993,0.011604096
28994,0.011604096
28996,0.011604096
28997,0.011604096
28998,0.011604096
28999,0.011604096
29001,0.011604096
29003,0.011604096
29004,0.011604096
29005,0.011604096
29008,0.011604096
29009,0.011604096
29010,0.011604096
29011,0.011604096
29014,0.011604096
29015,0.011604096
29016,0.011604096
29017,0.011604096
29018,0.011604096
29019,0.011604096
29023,0.011604096
29024,0.011604096
29025,0.011604096
29026,0.011604096
29030,0.011604096
29031,0.011604096
29032,0.011604096
29033,0.011604096
29037,0.011604096
29038,0.011604096
29039,0.011604096
29040,0.011604096
29044,0.011604096
29045,0.011604096
29047,0.011604096
29048,0.011604096
29051,0.011604096
29052,0.011604096
29054,0.011604096
29058,0.011604096
29059,0.011604096
29060,0.011604096
29061,0.011604096
29065,0.011604096
29066,0.011604096
29068,0.011604096
29072,0.011604096
29073,0.011604096
29075,0.011604096
29078,0.011604096
29079,0.011604096
29082,0.011604096
29084,0.011604096
29087,0.011604096
29089,0.011604096
29090,0.011604096
29096,0.011604096
29098,0.011604096
29100,0.011945392
29103,0.011945392
29105,0.011945392
29108,0.011945392
29109,0.011945392
29110,0.012286689
29112,0.012286689
29114,0.012286689
29116,0.012286689
29118,0.012286689
29119,0.012286689
29121,0.012286689
29123,0.012286689
29125,0.012286689
29126,0.012286689
29128,0.012286689
29130,0.012286689
29132,0.012286689
29134,0.012286689
29135,0.012286689
29137,0.012286689
29139,0.012286689
29142,0.012286689
29144,0.012286689
29146,0.012286689
29149,0.012286689
29150,0.012286689
29151,0.012286689
29153,0.012286689
29155,0.012286689
29156,0.012286689
29158,0.012286689
29160,0.012286689
29161,0.012286689
29163,0.012286689
29165,0.012286689
29167,0.012286689
29170,0.012286689
29172,0.012286689
29173,0.012286689
29174,0.012286689
29177,0.012286689
29179,0.012286689
29181,0.012286689
29184,0.012286689
29185,0.012286689
29188,0.012286689
29190,0.012286689
29191,0.012286689
29197,0.012286689
29198,0.012286689
29204,0.012286689
29205,0.012286689
29206,0.012286689
29211,0.012286689
29212,0.012286689
29213,0.012286689
29218,0.012286689
29219,0.012286689
29220,0.012286689
29225,0.012286689
29226,0.012286689
29227,0.012286689
29229,0.012286689
29232,0.012286689
29233,0.012286689
29234,0.012286689
29235,0.012286689
29239,0.012286689
29240,0.012286689
29241,0.012286689
29246,0.012286689
29247,0.012286689
29248,0.012286689
29253,0.012286689
29255,0.012286689
29262,0.012286689
29270,0.012286689
29279,0.012286689
29286,0.012286689
29293,0.012286689
29300,0.012286689
29307,0.012286689
29314,0.012286689
29320,0.012627986
29321,0.012627986
29328,0.012627986
29329,0.012627986
29335,0.012627986
29337,0.012627986
29344,0.012627986
29345,0.012627986
29352,0.012627986
29359,0.012627986
29360,0.012627986
29366,0.012627986
29367,0.012627986
29373,0.012627986
29374,0.012627986
29381,0.012627986
29388,0.012627986
29395,0.012627986
29397,0.012627986
29402,0.012627986
29409,0.012627986
29413,0.012627986
29416,0.012627986
29420,0.012627986
29423,0.012627986
29427,0.012627986
29430,0.012627986
29434,0.012627986
29441,0.012627986
29448,0.012627986
29455,0.012627986
29462,0.012627986
29469,0.012627986
29477,0.012627986
29770,0.012969283
29779,0.012969283
29787,0.012969283
29794,0.012969283
29801,0.012969283
29808,0.012969283
29850,0.01331058
29859,0.01331058
29867,0.01331058
29874,0.01331058
29880,0.013651877
29882,0.013651877
29889,0.013651877
29896,0.013651877
29903,0.013651877
29910,0.013993174
29911,0.013993174
29917,0.013993174
29918,0.013993174
29919,0.013993174
29924,0.013993174
29925,0.013993174
29927,0.013993174
29932,0.013993174
29934,0.013993174
29939,0.013993174
29942,0.013993174
29948,0.013993174
29950,0.013993174
29957,0.013993174
29964,0.013993174
29965,0.013993174
29971,0.013993174
29972,0.013993174
29978,0.013993174
29979,0.013993174
29985,0.013993174
29986,0.013993174
29992,0.013993174
29993,0.013993174
29999,0.013993174
30000,0.013993174
30006,0.013993174
30009,0.013993174
30013,0.013993174
30020,0.013993174
30025,0.013993174
30032,0.013993174
30039,0.013993174
30046,0.013993174
30053,0.013993174
30060,0.013993174
30067,0.013993174
30074,0.013993174
30081,0.013993174
30088,0.013993174
30096,0.013993174
30110,0.014334471
30118,0.014334471
30125,0.014334471
30132,0.014334471
30139,0.014334471
30146,0.014334471
30153,0.014334471
30160,0.014334471
30167,0.014334471
30174,0.014334471
30181,0.014334471
30188,0.014334471
30190,0.014675768
30197,0.014675768
30198,0.014675768
30205,0.014675768
30211,0.014675768
30213,0.014675768
30217,0.014675768
30220,0.015017065
30223,0.015017065
30227,0.015017065
30228,0.015017065
30230,0.015017065
30234,0.015017065
30236,0.015017065
30241,0.015017065
30243,0.015017065
30248,0.015017065
30251,0.015017065
30255,0.015017065
30259,0.015017065
30260,0.015358362
30262,0.015358362
30266,0.015358362
30269,0.015358362
30270,0.015699659
30273,0.015699659
30276,0.015699659
30277,0.015699659
30278,0.015699659
30280,0.015699659
30284,0.015699659
30285,0.015699659
30287,0.015699659
30291,0.015699659
30292,0.015699659
30294,0.015699659
30299,0.015699659
30301,0.015699659
30306,0.015699659
30310,0.015699659
30313,0.015699659
30320,0.015699659
30326,0.015699659
30327,0.015699659
30333,0.015699659
30336,0.015699659
30340,0.015699659
30347,0.015699659
30352,0.015699659
30354,0.015699659
30359,0.015699659
30360,0.016040956
30361,0.016040956
30366,0.016040956
30368,0.016040956
30369,0.016040956
30373,0.016040956
30375,0.016040956
30377,0.016040956
30380,0.016040956
30382,0.016040956
30384,0.016040956
30387,0.016040956
30392,0.016040956
30394,0.016040956
30399,0.016040956
30401,0.016040956
30406,0.016040956
30408,0.016040956
30413,0.016040956
30416,0.016040956
30420,0.016040956
30427,0.016040956
30434,0.016040956
30441,0.016040956
30448,0.016040956
30457,0.016040956
30470,0.016382253
30473,0.016382253
30479,0.016382253
30480,0.016382253
30487,0.016382253
30494,0.016382253
30501,0.016382253
30508,0.016382253
30509,0.016382253
30515,0.016382253
30516,0.016382253
30522,0.016382253
30523,0.016382253
30529,0.016382253
30531,0.016382253
30537,0.016382253
30538,0.016382253
30545,0.016382253
30552,0.016382253
30559,0.016382253
30568,0.016382253
30580,0.020136519
30584,0.020136519
30589,0.020136519
30590,0.024573379
30591,0.024573379
30597,0.024573379
30598,0.024573379
30599,0.024573379
30600,0.026962457
30601,0.026962457
30604,0.026962457
30605,0.026962457
30606,0.026962457
30607,0.026962457
30608,0.026962457
30609,0.026962457
30610,0.030716724
30611,0.030716724
30612,0.030716724
30613,0.030716724
30614,0.030716724
30615,0.030716724
30616,0.030716724
30618,0.030716724
30619,0.030716724
30620,0.034129693
30621,0.034129693
30624,0.034129693
30625,0.034129693
30626,0.034129693
30627,0.034129693
30628,0.034129693
30629,0.034129693
30630,0.037542662
30631,0.037542662
30632,0.037542662
30633,0.037542662
30634,0.037542662
30636,0.037542662
30637,0.037542662
30638,0.037542662
30639,0.037542662
30640,0.03890785
30641,0.03890785
30642,0.03890785
30644,0.03890785
30645,0.03890785
30646,0.03890785
30647,0.03890785
30648,0.03890785
30649,0.03890785
30650,0.041638225
30651,0.041638225
30652,0.041638225
30653,0.041638225
30655,0.041638225
30656,0.041638225
30658,0.041638225
30659,0.041638225
30660,0.044368601
30661,0.044368601
30662,0.044368601
30663,0.044368601
30665,0.044368601
30666,0.044368601
30667,0.044368601
30668,0.044368601
30669,0.044368601
30670,0.048122867
30672,0.048122867
30673,0.048122867
30676,0.048122867
30677,0.048122867
30678,0.048122867
30679,0.048122867
30680,0.050511945
30683,0.050511945
30684,0.050511945
30685,0.050511945
30686,0.050511945
30687,0.050511945
30688,0.050511945
30689,0.050511945
30690,0.052559727
30691,0.052559727
30693,0.052559727
30694,0.052559727
30696,0.052559727
30697,0.052559727
30698,0.052559727
30699,0.052559727
30700,0.055290102
30701,0.055290102
30702,0.055290102
30703,0.055290102
30704,0.055290102
30705,0.055290102
30707,0.055290102
30708,0.055290102
30709,0.055290102
30710,0.058020478
30711,0.058020478
30712,0.058020478
30713,0.058020478
30714,0.058020478
30715,0.058020478
30716,0.058020478
30717,0.058020478
30718,0.058020478
30719,0.058020478
30720,0.061433447
30721,0.061433447
30722,0.061433447
30723,0.061433447
30724,0.061433447
30725,0.061433447
30726,0.061433447
30727,0.061433447
30728,0.061433447
30729,0.061433447
30730,0.063481229
30731,0.063481229
30732,0.063481229
30733,0.063481229
30736,0.063481229
30737,0.063481229
30738,0.063481229
30739,0.063481229
30740,0.06894198
30741,0.06894198
30742,0.06894198
30743,0.06894198
30744,0.06894198
30745,0.06894198
30746,0.06894198
30747,0.06894198
30748,0.06894198
30749,0.06894198
30750,0.072696246
30751,0.072696246
30752,0.072696246
30754,0.072696246
30755,0.072696246
30756,0.072696246
30757,0.072696246
30758,0.072696246
30759,0.072696246
30760,0.075085324
30761,0.075085324
30762,0.075085324
30763,0.075085324
30764,0.075085324
30765,0.075085324
30766,0.075085324
30767,0.075085324
30769,0.075085324
30770,0.078498294
30771,0.078498294
30772,0.078498294
30773,0.078498294
30774,0.078498294
30775,0.078498294
30776,0.078498294
30777,0.078498294
30778,0.078498294
30779,0.078498294
30780,0.080546075
30781,0.080546075
30782,0.080546075
30783,0.080546075
30784,0.080546075
30786,0.080546075
30787,0.080546075
30788,0.080546075
30789,0.080546075
30790,0.08225256
30791,0.08225256
30792,0.08225256
30793,0.08225256
30794,0.08225256
30795,0.08225256
30796,0.08225256
30797,0.08225256
30798,0.08225256
30799,0.08225256
30800,0.084982935
30801,0.084982935
30802,0.084982935
30803,0.084982935
30806,0.084982935
30807,0.084982935
30808,0.084982935
30809,0.084982935
30810,0.088395904
30811,0.088395904
30814,0.088395904
30815,0.088395904
30816,0.088395904
30817,0.088395904
30818,0.088395904
30819,0.088395904
30820,0.09112628
30821,0.09112628
30822,0.09112628
30823,0.09112628
30824,0.09112628
30825,0.09112628
30826,0.09112628
30827,0.09112628
30828,0.09112628
30829,0.09112628
30830,0.092491468
30831,0.092491468
30832,0.092491468
30833,0.092491468
30834,0.092491468
30835,0.092491468
30836,0.092491468
30837,0.092491468
30838,0.092491468
30839,0.092491468
30840,0.094197952
30841,0.094197952
30842,0.094197952
30843,0.094197952
30844,0.094197952
30845,0.094197952
30846,0.094197952
30847,0.094197952
30848,0.094197952
30849,0.094197952
30850,0.098634812
30851,0.098634812
30852,0.098634812
30853,0.098634812
30854,0.098634812
30856,0.098634812
30857,0.098634812
30858,0.098634812
30859,0.098634812
30860,0.100341297
30861,0.100341297
30862,0.100341297
30863,0.100341297
30864,0.100341297
30865,0.100341297
30866,0.100341297
30867,0.100341297
30868,0.100341297
30869,0.100341297
30870,0.104778157
30871,0.104778157
30872,0.104778157
30873,0.104778157
30874,0.104778157
30875,0.104778157
30876,0.104778157
30877,0.104778157
30878,0.104778157
30879,0.104778157
30880,0.109215017
30881,0.109215017
30882,0.109215017
30883,0.109215017
30884,0.109215017
30885,0.109215017
30886,0.109215017
30887,0.109215017
30888,0.109215017
30889,0.109215017
30890,0.112286689
30891,0.112286689
30892,0.112286689
30893,0.112286689
30894,0.112286689
30895,0.112286689
30896,0.112286689
30897,0.112286689
30898,0.112286689
30899,0.112286689
30900,0.116040956
30901,0.116040956
30902,0.116040956
30903,0.116040956
30904,0.116040956
30905,0.116040956
30906,0.116040956
30907,0.116040956
30908,0.116040956
30909,0.116040956
30910,0.120477816
30911,0.120477816
30912,0.120477816
30913,0.120477816
30914,0.120477816
30915,0.120477816
30916,0.120477816
30917,0.120477816
30918,0.120477816
30919,0.120477816
30920,0.123208191
30921,0.123208191
30922,0.123208191
30923,0.123208191
30924,0.123208191
30925,0.123208191
30926,0.123208191
30927,0.123208191
30928,0.123208191
30929,0.123208191
30930,0.126962457
30931,0.126962457
30932,0.126962457
30933,0.126962457
30934,0.126962457
30935,0.126962457
30936,0.126962457
30937,0.126962457
30938,0.126962457
30939,0.126962457
30940,0.131399317
30941,0.131399317
30942,0.131399317
30943,0.131399317
30944,0.131399317
30945,0.131399317
30946,0.131399317
30947,0.131399317
30948,0.131399317
30949,0.131399317
30950,0.13447099
30951,0.13447099
30952,0.13447099
30953,0.13447099
30954,0.13447099
30955,0.13447099
30956,0.13447099
30957,0.13447099
30958,0.13447099
30959,0.13447099
30960,0.136860068
30961,0.136860068
30962,0.136860068
30963,0.136860068
30964,0.136860068
30965,0.136860068
30966,0.136860068
30967,0.136860068
30968,0.136860068
30969,0.136860068
30970,0.140273038
30971,0.140273038
30972,0.140273038
30973,0.140273038
30974,0.140273038
30975,0.140273038
30976,0.140273038
30977,0.140273038
30978,0.140273038
30979,0.140273038
30980,0.141979522
30981,0.141979522
30982,0.141979522
30983,0.141979522
30984,0.141979522
30985,0.141979522
30986,0.141979522
30987,0.141979522
30988,0.141979522
30989,0.141979522
30990,0.145392491
30991,0.145392491
30992,0.145392491
30993,0.145392491
30994,0.145392491
30995,0.145392491
30996,0.145392491
30997,0.145392491
30998,0.145392491
30999,0.145392491
31000,0.148805461
31001,0.148805461
31002,0.148805461
31003,0.148805461
31004,0.148805461
31005,0.148805461
31006,0.148805461
31007,0.148805461
31008,0.148805461
31009,0.148805461
31010,0.151194539
31011,0.151194539
31012,0.151194539
31013,0.151194539
31014,0.151194539
31015,0.151194539
31016,0.151194539
31017,0.151194539
31018,0.151194539
31019,0.151194539
31020,0.154607509
31021,0.154607509
31022,0.154607509
31023,0.154607509
31024,0.154607509
31025,0.154607509
31026,0.154607509
31027,0.154607509
31028,0.154607509
31029,0.154607509
31030,0.15665529
31031,0.15665529
31032,0.15665529
31033,0.15665529
31034,0.15665529
31035,0.15665529
31036,0.15665529
31037,0.15665529
31038,0.15665529
31039,0.15665529
31040,0.159044369
31041,0.159044369
31042,0.159044369
31043,0.159044369
31044,0.159044369
31045,0.159044369
31046,0.159044369
31047,0.159044369
31048,0.159044369
31049,0.159044369
31050,0.162798635
31051,0.162798635
31052,0.162798635
31053,0.162798635
31054,0.162798635
31055,0.162798635
31056,0.162798635
31057,0.162798635
31058,0.162798635
31059,0.162798635
31060,0.16552901
31061,0.16552901
31062,0.16552901
31063,0.16552901
31064,0.16552901
31065,0.16552901
31066,0.16552901
31067,0.16552901
31068,0.16552901
31069,0.16552901
31070,0.166894198
31071,0.166894198
31072,0.166894198
31073,0.166894198
31074,0.166894198
31075,0.166894198
31076,0.166894198
31077,0.166894198
31078,0.166894198
31079,0.166894198
31080,0.169624573
31081,0.169624573
31082,0.169624573
31083,0.169624573
